s8.mbl.p2,s7.s4.day.no.mou.p2.p4,s3.new.rev.p3,s7.s5.s4.day.nomou.p4,s8.og.rev.p3,s8.ic.mou.all.p3,target,s7.rev.p2.p6,s7.new.rev.p3.p6,ds.usg.p6,ds.og.usg.p4,s4.day.no.mou.p2,s7.rtd.mou.p3.p6,s7.new.rev.l21.p6,s8.new.rev.p3,s1.loc.og.mou.p1,s7.rtd.mou.l21.p6,s8.rtd.mou.p3,s8.rev.p6,s5.rev.p2,s4.rch.val.gt.30.p2,s4.loc.ins.l14,s4.data.ins.l14,s3.og.rev.all.m2,s3.new.rev.m2
0.0,0.24137931,0.0,1.0,0.0,0.0,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,0.0,0.0,0.175,0.0,-0.15,0.0,0.0,11.5,0,0.47,0.47
-2.87,99.0,12.24,0.0,-0.79,-0.48,1,0.04,0.26,0,0,0,0.25,0.39,-1.52,12.4996,0.4,-0.66,-0.555,15.32,0.0,14.0,0,12.53,18.7
-1.59,0.285714286,9.18,0.428571429,-0.42,-0.23,0,0.16,0.61,0,0,1,0.61,0.7,-0.8,10.8832,0.77,-0.33,0.07,17.07,0.0,12.0,0,4.39,8.23
-3.86,0.333333333,5.53,0.333333333,-0.35,-0.42,0,0.14,0.41,0,0,1,0.45,0.52,-0.46,12.0999,0.59,-0.82,-0.12,10.62,0.0,11.5,0,4.85,8.17
-0.15,0.0,3.55,0.0,-0.44,0.04,0,0.08,0.32,0,0,0,0.32,0.49,-0.52,8.7494,0.49,-0.37,-0.1,4.66,0.0,14.0,2,3.26,3.7
-0.53,0.444444444,2.05,0.222222222,-0.13,-0.69,0,0.04,0.24,0,0,2,0.27,0.38,-0.13,1.3,0.38,-0.11,-0.08,2.27,0.0,14.0,1,1.95,2.05
-4.23,99.0,7.48,0.0,-0.33,-0.4,0,0.22,0.52,0,0,0,0.53,0.64,-0.29,35.5329,0.64,-0.42,0.19,20.36,2.0,14.0,0,7.84,8.03
-7.91,99.0,4.55,0.0,0.05,-0.09,0,0.14,0.37,0,0,0,0.37,0.48,0.05,17.4664,0.48,0.05,0.17,16.34,0.0,14.0,4,6.25,6.25
-1.28,0.285714286,4.13,0.285714286,-0.07,-0.97,1,0.11,0.49,0,0,0,0.37,0.66,-0.35,4.2497,0.59,-0.13,0.0,3.06,0.0,14.0,0,1.95,3.14
-7.13,0.0,8.21,0.0,0.32,0.41,0,0.22,0.35,0,0,0,0.37,0.54,0.37,11.3663,0.62,0.32,0.12,30.49,1.0,14.0,5,7.06,8.04
0.95,99.0,8.48,0.0,-0.57,0.18,0,0.18,0.49,0,0,0,0.39,0.62,-0.27,29.9829,0.56,-1.26,0.18,18.4,0.0,14.0,0,6.39,7.64
-0.78,99.0,2.51,0.0,0.28,0.96,1,0.05,0.09,0,0,0,0.51,0.69,0.34,107.0235125,0.73,0.41,-0.555,8.06,1.0,14.0,5,12.3,27.29875
3.82,0.5,4.66,0.0,-0.41,-0.28,0,0.14,0.33,0,0,0,0.51,0.69,-0.36,4.6833,0.59,-1.3450000000000002,0.0,11.2,1.0,12.0,0,6.23,15.72
6.44,99.0,12.54,0.0,0.92,-0.43,0,0.28,0.49,0,0,0,0.48,0.57,1.18,50.3664,0.56,0.63,0.17,29.6,2.0,14.0,0,11.62,11.68
-0.06,0.333333333,4.59,0.25,-0.15,-0.22,1,0.04,0.22,0,0,1,0.22,0.49,-0.37,1.8998,0.47,-0.13,-0.19,7.28,0.0,13.0,0,6.69,9.72
1.29,0.25,8.91,0.0,-0.09,0.32,0,0.26,0.56,0,0,0,0.53,0.7,-0.5,32.1663,0.67,-0.07,0.14,16.62,1.0,13.0,0,5.88,7.69
0.0,0.269230769,1.47,0.5,-0.12,0.04,1,0.0,0.06,0,0,1,0.08,0.52,-0.12,0.4,0.57,-0.1,-0.11,0.0,0.0,12.0,0,4.94,6.72
0.0,0.545454546,5.94,0.727272727,-0.43,-0.04,1,0.03,0.2,0,0,1,0.22,0.58,-0.4,6.4666,0.6,-0.36,-0.1,8.36,0.0,11.5,0,8.83,10.25
1.55,0.0,5.18,0.4,-0.2,-0.66,1,0.11,0.27,0,0,0,0.3,0.55,-0.12,0.6833,0.59,-0.14,-0.11,13.45,0.0,11.5,0,8.63,10.17
-7.960000000000001,99.0,15.28,0.0,0.35,-0.01,0,0.19,0.45,0,0,0,0.45,0.63,0.37,107.0235125,0.63,0.36,0.31,75.53125,1.0,14.0,5,13.63,13.62
-3.32,99.0,26.005000000000003,0.0,-1.125,-0.93,0,0.15,0.54,0,0,0,0.59,0.68,-1.52,107.0235125,0.69,-1.07,0.41,51.11,2.0,14.0,5,18.26375,23.73
-0.12,0.375,8.96,0.3125,-0.68,-0.16,1,0.01,0.42,0,0,2,0.41,0.42,-0.75,0.4666,0.41,-0.57,-0.12,0.56,0.0,13.0,0,7.03,6.98
-1.59,99.0,11.46,0.0,-1.125,0.2,0,0.13,0.34,0,0,0,0.36,0.47,-1.0,24.3663,0.48,-1.14,-0.555,50.27,2.5,14.0,5,11.69,14.72
0.0,0.583333333,5.93,0.666666667,-0.4,-0.58,1,0.0,0.36,0,0,1,0.37,0.57,-0.42,0.0,0.58,-0.33,0.03,0.0,0.0,11.5,2,5.56,5.73
-3.69,99.0,12.85,0.0,0.64,0.96,0,0.25,0.42,0,0,0,0.42,0.59,0.68,77.5827,0.59,0.54,0.16,59.04,2.5,14.0,0,10.94,10.76
3.27,0.0,9.42,0.0,0.66,0.43,0,0.29,0.58,0,0,0,0.4,0.8,0.38,32.9829,0.63,0.54,0.25,25.89,1.0,14.0,0,5.33,7.28
0.0,0.304347826,16.65,0.608695652,-0.38,-1.04,1,0.12,0.48,0,0,1,0.52,0.48,-0.81,0.0,0.52,-0.31,0.02,24.39,0.0,14.0,5,6.51,13.5
-7.960000000000001,0.0,13.99,0.0,0.995,0.96,0,0.28,0.48,0,0,0,0.64,0.52,1.36,107.0235125,0.7,1.175,0.45,75.53125,1.0,14.0,5,10.78,17.59
2.6,0.0,26.005000000000003,0.736842105,0.995,0.96,0,0.23,0.765,0,0,0,0.765,0.935,1.03,107.0235125,0.935,1.175,0.525,33.29,1.0,14.0,0,0.79,27.29875
0.0,0.0,26.005000000000003,0.0,0.16,-0.08,0,0.18,0.765,0,0,0,0.47,0.82,0.16,47.7329,0.53,0.8,0.24,10.21,0.0,14.0,0,2.32,27.29875
-7.960000000000001,0.0,16.38,0.882352941,0.995,0.27,0,0.4649999999999999,0.765,0,0,0,0.765,0.935,0.14,48.4494,0.935,0.25,0.35,17.73,0.0,11.5,0,3.1,12.44
-1.16,0.111111111,11.91,0.666666667,0.63,0.67,0,0.14,0.34,0,0,0,0.35,0.63,0.76,27.983,0.65,0.55,0.01,26.2,1.0,14.0,0,9.03,11.43
0.0,0.35,0.0,1.0,0.0,0.36,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,0.0,0.0,0.175,0.0,-0.555,0.0,0.0,13.0,0,10.66,10.83
-1.98,99.0,4.43,0.0,0.41,0.04,0,0.2,0.31,0,0,0,0.32,0.45,0.43,32.4328,0.48,0.34,-0.01,19.72,1.0,14.0,5,6.23,8.43
-5.03,99.0,3.53,0.0,0.04,-0.13,1,0.16,0.21,0,0,0,0.45,0.5,0.04,31.0997,0.59,0.05,-0.11,13.66,0.0,14.0,4,4.12,9.11
0.0,0.333333333,6.95,0.666666667,-0.29,-0.21,1,0.0,0.17,0,0,1,0.12,0.175,-0.67,1.2166,0.175,-0.24,-0.33,0.0,0.0,14.0,1,4.82,8.38
0.0,0.411764706,0.04,0.647058824,0.0,-0.02,1,0.0,0.765,0,0,1,0.48,0.935,0.0,0.0,0.93,-1.3450000000000002,0.0,0.0,0.0,11.5,0,0.03,0.03
-1.01,0.4,3.28,0.4,-0.27,0.09,1,0.11,0.39,0,0,1,0.42,0.49,-0.31,15.1332,0.55,-0.02,-0.03,5.7,0.0,12.0,0,2.4,4.47
1.64,0.5,6.52,0.0,-0.96,0.66,1,0.08,0.42,0,0,0,0.45,0.66,-1.02,3.7163,0.67,-1.3450000000000002,0.03,8.6,0.0,14.0,0,5.59,7.3
-2.08,99.0,3.72,0.0,-0.37,0.3,0,0.09,0.41,0,0,0,0.41,0.62,-0.36,5.2832,0.61,-0.31,-0.05,6.01,1.0,14.0,0,3.25,3.48
-0.41,1.0,10.11,0.0,0.43,0.41,0,0.22,0.38,0,0,0,0.31,0.56,0.65,32.7996,0.48,0.36,0.02,25.15,0.0,14.0,0,8.41,10.36
0.37,0.333333333,9.21,0.333333333,-0.45,-0.14,1,0.15,0.53,0,0,1,0.45,0.7,-0.38,0.0,0.62,-0.3,0.13,26.86,0.0,11.5,1,6.54,7.67
-7.960000000000001,0.0,13.81,0.666666667,-0.48,0.01,1,0.31,0.5,0,0,0,0.38,0.68,-0.48,14.3831,0.59,-1.0,0.46,71.24,0.0,12.0,1,7.3,11.09
-4.41,0.2,6.05,0.4,0.16,-0.12,0,0.22,0.45,0,0,0,0.44,0.74,0.17,13.8499,0.73,0.14,0.14,12.18,1.0,13.0,0,3.81,3.81
3.87,0.0,10.62,0.0,0.26,0.0,0,0.15,0.4,0,0,0,0.37,0.5,0.67,22.6828,0.53,0.22,0.0,16.66,1.0,14.0,0,4.22,10.17
6.44,99.0,13.03,0.0,-1.125,0.02,0,0.07,0.41,0,0,0,0.45,0.6,-1.52,48.183,0.64,-0.78,0.01,8.48,1.0,14.0,0,9.47,11.88
-0.32,0.083333333,8.84,0.333333333,0.1,0.41,1,0.06,0.23,0,0,0,0.15,0.37,0.03,10.1663,0.28,0.08,-0.555,12.57,0.0,13.0,4,12.39,15.37
2.96,99.0,5.62,0.0,0.55,0.73,0,0.18,0.3,0,0,0,0.43,0.44,0.52,107.0235125,0.65,0.6,-0.25,25.06,1.0,14.0,0,7.1,11.48
4.36,0.8,26.005000000000003,1.0,-0.3,-1.04,0,0.2,0.41,0,0,1,0.27,0.49,1.36,32.7996,0.5,-1.08,0.02,60.15,1.0,11.5,0,3.87,27.29875
0.0,0.4,12.75,0.6,-0.2,-0.14,1,0.19,0.44,0,0,1,0.64,0.65,-0.2,64.5163,0.67,-0.39,0.04,14.64,0.0,14.0,0,2.59,15.06
0.0,0.263157895,17.29,0.368421053,-0.93,-0.86,1,0.03,0.28,0,0,2,0.3,0.28,-1.37,0.0,0.3,-0.72,-0.38,12.5,0.0,11.5,1,16.26,22.38
-1.66,0.333333333,21.29,0.0,-0.02,0.02,0,0.21,0.33,0,0,0,0.2,0.35,0.84,9.3831,0.26,-0.09,-0.45,75.53125,1.0,14.0,5,11.05,18.29
0.49,99.0,26.005000000000003,0.0,-0.44,-0.09,1,0.01,0.57,0,0,0,0.38,0.68,-0.44,29.8996,0.53,0.12,-0.555,6.97,0.0,14.0,5,8.01,27.29875
0.0,0.0,18.83,0.0,0.19,0.7,0,0.45,0.49,0,0,0,0.46,0.64,-0.16,35.7327,0.59,0.67,0.525,75.53125,2.0,14.0,5,3.05,6.63
-6.77,1.0,7.16,0.0,0.04,-0.13,0,0.17,0.39,0,0,0,0.38,0.62,0.05,3.1998,0.72,-0.28,0.0,27.41,1.0,14.0,0,4.78,5.54
-0.18,0.0,5.58,0.0,0.18,0.96,1,0.13,0.3,0,0,0,0.3,0.39,0.2,17.7331,0.38,0.15,-0.16,14.05,0.0,14.0,0,6.64,6.58
0.0,0.4375,5.35,0.625,-0.78,-0.32,1,0.0,0.22,0,0,1,0.49,0.64,-0.78,0.0166,0.8,-1.3450000000000002,0.24,0.0,0.0,11.5,5,4.21,12.55
-6.58,0.0,7.38,0.894736842,0.53,0.2,0,0.39,0.45,0,0,0,0.56,0.45,0.46,0.0,0.56,0.64,0.05,11.5,0.0,11.5,0,3.5,7.03
0.0,0.35,0.0,0.95,0.0,0.37,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,0.0,0.0,0.175,0.0,-0.15,0.0,0.0,11.5,0,3.97,4.41
-6.13,0.222222222,5.13,0.333333333,-0.09,0.05,0,0.22,0.47,0,0,0,0.47,0.69,-0.09,22.1663,0.69,-0.08,0.04,10.91,0.0,11.5,0,4.75,4.75
6.44,0.0,14.92,0.0,0.01,0.96,0,0.22,0.49,0,0,0,0.43,0.6,0.33,43.4996,0.51,0.01,0.27,27.72,2.0,14.0,1,15.35,15.34
1.22,0.0,4.88,0.0,0.33,-0.3,0,0.23,0.41,0,0,0,0.4,0.54,0.32,27.983,0.54,0.27,-0.01,16.36,1.0,14.0,5,4.4,4.81
-7.960000000000001,99.0,6.38,0.0,0.01,-0.25,0,0.4649999999999999,0.47,0,0,0,0.48,0.61,0.06,75.5663,0.62,-0.1,0.525,75.53125,1.0,14.0,5,3.83,4.39
-1.68,0.142857143,10.84,0.857142857,-0.08,0.39,0,0.27,0.51,0,0,1,0.52,0.74,-0.3,31.4497,0.75,-0.06,0.22,36.31,2.0,14.0,1,11.23,17.57
-0.23,0.25,0.57,0.5625,-0.02,0.0,0,0.01,0.04,0,0,2,0.01,0.23,-0.02,0.7166,0.175,-0.03,-0.27,0.74,0.0,11.5,0,3.39,3.85
-0.15,99.0,19.05,0.0,-0.69,0.35,1,0.15,0.28,0,0,0,0.29,0.55,-0.62,25.2329,0.56,-0.57,-0.01,58.31,2.0,14.0,0,16.91,17.53
6.44,0.0,4.98,0.0,0.11,0.96,0,0.07,0.37,0,0,0,0.45,0.57,0.11,19.2663,0.62,1.07,-0.555,20.6,1.0,14.0,5,7.16,7.16
-7.18,99.0,8.6,0.0,-0.27,0.34,1,0.23,0.44,0,0,0,0.4,0.58,0.04,19.4327,0.55,-0.08,0.03,24.01,0.0,14.0,0,6.29,6.2
6.44,0.25,5.65,0.0,0.28,0.13,0,0.24,0.48,0,0,0,0.47,0.52,0.28,19.8665,0.52,0.24,0.08,16.34,1.0,14.0,0,6.61,6.52
0.67,0.25,13.33,0.25,-1.125,-0.33,1,0.08,0.66,0,0,1,0.74,0.8,-1.52,10.583,0.85,-1.34,0.13,8.12,0.0,12.0,0,9.1,11.1
0.0,0.5,0.78,1.0,-0.08,-0.31,1,0.0,0.02,0,0,1,0.02,0.33,-0.08,0.0,0.41,-0.06,-0.555,0.0,0.0,14.0,5,4.84,9.68
6.44,99.0,8.22,0.0,0.85,-0.2,0,0.23,0.4,0,0,0,0.32,0.5,0.89,47.1493,0.45,0.36,-0.07,18.61,1.0,14.0,0,9.03,12.57
-0.8,99.0,25.25,0.0,0.995,-0.09,0,0.21,0.36,0,0,0,0.39,0.52,1.36,14.5331,0.53,0.71,-0.27,66.79,2.5,13.0,0,18.26375,27.29875
0.0,99.0,24.05,0.0,-0.06,-0.57,0,0.23,0.33,0,0,0,0.31,0.4,-1.52,33.7329,0.52,-0.22,0.0,75.53125,1.0,14.0,5,2.81,27.29875
5.43,0.4,2.64,0.0,-0.28,0.05,0,0.12,0.39,0,0,0,0.37,0.58,-0.22,1.6166,0.56,-0.2,0.01,4.72,1.0,12.0,0,3.09,3.11
0.0,0.24137931,0.0,1.0,0.0,-0.29,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,0.0,0.0,0.175,0.0,-0.555,0.0,0.0,11.5,0,12.72,16.16
0.22,0.461538462,4.25,0.461538462,-0.02,-0.24,0,0.19,0.31,0,0,2,0.3,0.46,0.01,13.5832,0.42,-0.3,-0.02,16.18,1.0,11.5,0,3.57,6.61
-0.7,0.166666667,7.27,0.0,-0.81,0.96,1,0.08,0.42,0,0,0,0.44,0.56,-0.9,10.8164,0.56,-0.68,-0.03,7.32,0.0,14.0,0,5.97,6.57
0.91,0.4,3.71,0.0,0.0,-0.11,0,0.1,0.34,0,0,0,0.37,0.46,0.03,22.3665,0.6,0.34,-0.06,3.81,0.0,14.0,0,2.51,3.62
-0.64,1.0,12.99,1.0,-1.05,-0.1,0,0.11,0.41,0,0,1,0.43,0.47,-1.52,6.9499,0.5,-1.3450000000000002,-0.39,36.88,1.0,13.0,2,9.15,19.68
6.44,1.0,17.8,1.0,-0.97,-0.86,1,0.08,0.32,0,0,1,0.37,0.5,-1.52,26.9496,0.52,-0.81,-0.52,26.15,2.0,14.0,0,12.4,17.57
1.65,1.0,15.36,0.0,-0.61,0.2,0,0.13,0.34,0,0,0,0.34,0.54,-0.97,107.0235125,0.54,-0.85,-0.25,31.19,1.0,14.0,0,7.39,20.3
0.0,99.0,26.005000000000003,0.0,-0.13,0.6,0,0.29,0.46,0,0,0,0.4,0.85,1.36,79.1828,0.61,-0.46,0.21,72.33,1.0,14.0,0,2.45,27.29875
6.44,99.0,12.34,0.0,0.17,0.96,0,0.17,0.45,0,0,0,0.46,0.57,0.17,107.0235125,0.58,0.65,-0.02,38.72,1.0,14.0,5,11.22,11.14
0.0,0.304347826,0.0,0.782608696,0.0,0.96,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,0.0,0.3832,0.175,0.0,-0.08,0.0,0.0,13.0,0,1.63,2.3
-7.7,0.142857143,6.89,0.428571429,0.29,0.63,0,0.25,0.47,0,0,0,0.45,0.6,0.3,22.7165,0.58,0.24,0.15,19.73,1.0,12.0,0,5.77,5.83
-0.66,0.285714286,6.76,0.285714286,-0.24,-0.22,0,0.2,0.59,0,0,0,0.52,0.71,-0.42,9.7832,0.67,-0.2,0.07,10.57,0.0,14.0,0,3.54,5.12
6.44,0.454545455,7.55,0.727272727,-0.12,-0.74,0,0.4649999999999999,0.15,0,0,2,0.18,0.29,-0.12,1.1999,0.31,-0.31,0.525,75.53125,2.0,11.5,3,11.89,11.89
-3.47,0.0,7.31,0.0,0.2,-0.27,1,0.24,0.46,0,0,0,0.58,0.81,0.13,64.7164,0.86,1.175,0.31,18.25,1.0,12.0,0,9.59,9.93
-4.6,0.0,9.48,1.0,-0.47,-0.36,0,0.1,0.39,0,0,0,0.41,0.55,-0.62,21.5662,0.57,-0.05,-0.02,12.93,0.0,14.0,1,6.69,7.8
-4.89,99.0,8.08,0.0,0.76,0.25,0,0.3,0.49,0,0,0,0.46,0.62,1.14,22.6495,0.6,0.54,0.08,21.11,1.0,14.0,0,4.02,4.03
-3.78,99.0,1.84,0.0,0.18,-0.59,0,0.3,0.25,0,0,0,0.33,0.45,0.18,48.7329,0.44,-0.13,0.0,14.53,0.0,14.0,1,2.08,2.11
1.18,0.0,17.15,0.0,-1.125,-1.04,1,0.16,0.765,0,0,0,0.765,0.82,-1.52,78.3496,0.79,-1.3450000000000002,0.48,22.78,0.0,14.0,0,11.22,17.89
-0.73,0.25,1.47,0.25,-0.04,-0.05,1,0.06,0.19,0,0,1,0.16,0.4,-0.07,0.9166,0.36,-0.03,-0.09,2.23,0.0,11.5,0,2.95,3.0
0.43,0.0,2.54,0.0,0.13,-0.02,0,0.14,0.31,0,0,0,0.32,0.57,0.18,13.9996,0.6,0.11,0.01,7.18,1.0,14.0,1,4.91,6.34
0.0,0.388888889,0.57,0.777777778,-0.06,0.21,0,0.27,0.03,0,0,1,0.03,0.22,-0.06,5.6666,0.26,-0.09,0.08,23.45,0.0,11.5,5,1.79,3.61
-7.960000000000001,99.0,7.06,0.0,0.18,0.73,0,0.3,0.44,0,0,0,0.44,0.56,0.1,23.433,0.56,0.14,-0.03,28.92,0.0,14.0,0,10.21,10.25
0.31,0.333333333,6.72,0.416666667,0.01,0.05,0,0.23,0.5,0,0,2,0.64,0.58,0.17,14.2999,0.75,0.02,-0.03,25.12,0.0,11.5,4,1.78,4.29
1.34,0.416666667,5.84,0.5,-0.32,0.11,0,0.15,0.45,0,0,1,0.43,0.78,0.01,11.9999,0.8,-0.27,0.05,17.31,0.0,13.0,5,4.71,4.82
-2.2,0.181818182,5.59,0.454545455,0.55,0.09,0,0.21,0.22,0,0,0,0.22,0.28,0.66,24.5997,0.29,0.46,-0.15,13.87,1.0,13.0,0,6.28,9.66
3.11,0.166666667,2.88,0.333333333,-0.05,0.24,0,0.13,0.35,0,0,1,0.31,0.7,0.02,1.7666,0.68,-0.04,0.03,7.62,1.0,11.5,0,3.54,4.84
-0.17,99.0,16.92,0.0,-1.125,-0.84,1,0.1,0.37,0,0,0,0.38,0.51,-1.52,18.4997,0.52,-1.3450000000000002,-0.555,54.28,1.0,14.0,0,8.21,19.32
-7.960000000000001,99.0,16.2,0.0,-0.31,0.57,0,0.2,0.54,0,0,0,0.47,0.68,-1.52,93.6995,0.63,-0.42,0.12,15.89,0.0,14.0,0,5.21,12.02
3.08,0.2,2.44,0.4,0.01,0.02,1,0.08,0.42,0,0,0,0.41,0.53,0.04,10.5497,0.54,0.01,-0.04,4.58,1.0,14.0,0,3.32,3.71
0.24,0.6,15.51,0.4,-1.125,-0.13,1,0.0,0.17,0,0,1,0.11,0.4,-1.52,1.7666,0.35,-1.3450000000000002,-0.555,4.32,0.0,11.5,0,11.03,15.97
3.26,99.0,3.26,0.0,0.13,0.42,0,0.12,0.3,0,0,0,0.31,0.47,0.14,19.333,0.48,0.1,-0.07,12.68,1.0,14.0,5,4.72,5.76
-7.960000000000001,99.0,8.44,0.0,-0.19,-0.03,0,0.09,0.34,0,0,0,0.3,0.47,-0.63,0.3833,0.44,-0.23,-0.42,24.96,1.0,11.5,0,13.36,13.7
-1.07,99.0,26.005000000000003,0.0,0.13,0.31,0,0.21,0.32,0,0,0,0.34,0.5,1.36,52.449,0.43,-0.15,-0.05,53.98,2.0,14.0,5,4.64,27.29875
0.22,0.0,12.48,1.0,0.995,0.96,0,0.33,0.47,0,0,0,0.6,0.68,0.77,107.0235125,0.76,1.175,0.36,40.38,2.5,14.0,3,9.39,12.15
-0.68,99.0,15.53,0.0,-0.39,-0.15,0,0.15,0.38,0,0,0,0.36,0.54,-1.14,44.9329,0.53,-0.11,-0.06,34.76,1.0,14.0,0,10.93,16.16
3.88,0.214285714,9.95,0.285714286,0.14,0.96,1,0.16,0.5,0,0,1,0.5,0.61,0.19,21.5996,0.61,0.12,0.07,8.68,1.0,11.5,0,8.37,8.48
-0.05,0.5,0.46,0.571428571,-0.05,-0.89,1,0.0,0.01,0,0,1,0.03,0.175,-0.05,0.0,0.37,-0.08,-0.35,0.45,0.0,11.5,0,8.51,10.83
-4.77,99.0,18.48,0.0,-0.35,0.22,1,0.21,0.45,0,0,0,0.43,0.58,-0.28,34.4163,0.54,-0.6,-0.09,43.87,1.0,14.0,0,10.06,12.81
-1.19,0.111111111,2.68,0.333333333,-0.23,-0.07,1,0.08,0.25,0,0,0,0.26,0.44,-0.23,2.8165,0.44,-0.19,-0.07,2.65,0.0,14.0,1,5.49,5.37
-1.95,0.5,2.79,0.0,-0.11,-0.04,1,0.08,0.21,0,0,0,0.21,0.61,-0.11,4.1332,0.62,-0.09,-0.07,5.17,0.0,11.5,0,6.64,6.6
-3.08,0.285714286,6.37,0.428571429,-0.06,-0.01,1,0.14,0.26,0,0,0,0.21,0.29,-0.06,0.0,0.23,-0.05,-0.27,22.02,1.0,11.5,0,10.48,11.0
0.0,99.0,26.005000000000003,0.0,0.995,-0.12,1,0.24,0.4,0,0,0,0.5,0.66,1.36,107.0235125,0.66,1.175,-0.36,75.53125,1.0,14.0,5,3.2,27.29875
0.36,0.0,9.89,0.0,-1.125,0.28,1,0.12,0.59,0,0,0,0.59,0.88,-1.52,14.5165,0.88,-1.19,0.25,10.01,0.0,14.0,0,8.58,9.0
0.08,0.083333333,14.57,0.666666667,0.3,-0.29,1,0.27,0.61,0,0,0,0.765,0.82,0.58,0.0,0.91,-0.48,0.22,41.5,1.0,12.0,0,6.71,11.14
0.0,0.318181818,0.0,0.909090909,0.0,-0.32,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,0.0,0.0,0.175,0.0,-0.21,0.0,0.0,11.5,0,4.03,4.13
-0.04,0.428571429,3.05,0.428571429,-0.57,-0.52,1,0.0,0.35,0,0,2,0.43,0.77,-0.57,0.15,0.72,-0.48,0.0,0.18,0.0,13.0,0,3.01,4.68
0.19,1.0,12.57,1.0,-1.02,-0.9,1,0.07,0.24,0,0,1,0.34,0.51,-1.36,2.8499,0.53,-1.3450000000000002,-0.12,7.73,0.0,13.0,1,7.32,20.79
6.44,99.0,26.005000000000003,0.0,-0.84,0.96,1,0.05,0.38,0,0,0,0.26,0.59,-1.52,29.183,0.4,-1.3450000000000002,-0.36,20.62,1.0,14.0,5,12.43,27.29875
-0.12,99.0,15.05,0.0,-1.125,-0.16,0,0.1,0.51,0,0,0,0.54,0.7,-1.52,35.9163,0.63,-1.3450000000000002,0.13,17.68,1.0,14.0,0,12.08,14.33
0.0,0.5,18.97,0.857142857,-1.125,-0.42,1,0.0,0.27,0,0,1,0.15,0.51,-1.52,0.0,0.34,-1.3450000000000002,-0.37,0.0,0.0,11.5,0,9.85,14.53
1.71,99.0,1.53,0.0,0.09,0.29,1,0.14,0.13,0,0,0,0.16,0.175,0.14,4.5663,0.26,0.03,-0.37,10.81,1.0,14.0,0,10.54,10.69
0.0,0.5,4.66,0.5,-0.42,-0.95,1,0.0,0.18,0,0,2,0.07,0.47,-0.42,0.0,0.45,-0.42,-0.08,0.0,0.0,11.5,0,7.38,7.42
-0.46,0.0,5.75,0.666666667,-0.46,0.12,0,0.09,0.45,0,0,0,0.44,0.58,-0.35,10.6331,0.54,-0.38,-0.02,12.22,0.0,14.0,0,4.9,5.19
0.0,0.0,21.35,1.0,-0.16,-0.29,1,0.03,0.28,0,0,0,0.26,0.28,-1.0,23.0163,0.26,-0.55,-0.35,4.09,0.0,12.0,0,7.43,22.64
6.44,99.0,12.62,0.0,-1.125,0.31,0,0.1,0.4,0,0,0,0.33,0.54,-1.33,62.4829,0.48,-1.29,-0.27,27.52,2.0,14.0,5,11.53,12.85
0.0,0.2,26.005000000000003,0.8,-0.57,0.33,0,0.27,0.47,0,0,1,0.43,0.85,1.34,101.8829,0.61,-1.3450000000000002,0.18,65.68,1.0,14.0,0,6.73,27.29875
1.95,99.0,3.11,0.0,0.12,0.96,0,0.11,0.28,0,0,0,0.26,0.35,0.14,12.7163,0.33,0.1,-0.14,10.82,0.0,14.0,1,8.66,8.67
6.44,99.0,2.39,0.0,-0.07,-0.03,0,0.05,0.3,0,0,0,0.31,0.56,-0.03,15.1663,0.58,-0.11,-0.22,5.75,1.0,14.0,0,5.17,5.18
0.0,99.0,26.005000000000003,0.0,-0.01,-0.39,0,0.16,0.4,0,0,0,0.5,0.45,-0.66,107.0235125,0.61,0.03,-0.05,16.17,0.0,14.0,0,5.3,27.29875
2.64,0.555555556,6.29,0.666666667,-0.44,-0.06,1,0.18,0.29,0,0,1,0.48,0.61,-0.06,8.0832,0.71,-1.3450000000000002,0.06,17.12,0.0,11.5,0,4.44,13.26
0.0,99.0,26.005000000000003,0.0,-0.07,-0.03,0,0.23,0.47,0,0,0,0.41,0.52,1.21,56.3989,0.59,-0.23,0.23,71.64,1.0,14.0,5,1.84,27.29875
0.07,0.0,7.86,0.0,0.77,0.05,0,0.32,0.44,0,0,0,0.42,0.58,1.02,45.7495,0.57,0.64,0.03,40.42,2.0,14.0,0,5.47,5.89
3.89,0.2,5.87,0.6,0.01,0.96,1,0.23,0.33,0,0,0,0.32,0.58,0.25,22.2996,0.61,0.01,0.07,24.89,1.0,14.0,0,5.93,7.84
-7.960000000000001,0.0,9.07,0.5,0.8,-0.83,0,0.29,0.48,0,0,0,0.48,0.5,0.76,37.6162,0.49,0.62,0.1,26.37,1.0,14.0,0,7.58,7.72
-0.14,0.333333333,7.01,0.5,-0.47,-0.38,1,0.12,0.34,0,0,0,0.31,0.39,-0.56,14.9163,0.35,-0.44,-0.16,17.01,1.0,12.0,0,6.69,7.55
1.76,0.5,6.42,0.0,0.5,0.54,1,0.18,0.18,0,0,0,0.34,0.56,0.72,14.1666,0.62,0.94,-0.23,20.31,1.0,14.0,0,10.55,16.14
