s6.new.rev.p2.m2,s2.rch.val.p6,s8.mbl.p2,s7.s4.day.no.mou.p2.p4,s8.ic.mou.all.p3,s6.rtd.mou.p2.m2,s1.og.hom.mou.p1,ds.usg.p6,ds.og.usg.p4,s3.new.rev.p1,s2.s4.day.no.mou.p2,s8.new.rev.p3,s4.low.blnc.ins.p3,s8.rtd.mou.p3,s2.s4.day.no.mou.p3,s7.rtd.mou.m1.m2,s4.rch.val.gt.30.p2,s4.data.ins.l14,s4.std.ic.ins.l14,target
-0.37,53.44,5.06,99.0,0.21,-0.28,32.8165,0.0,0.0,5.08,0.0,-0.27,0.0,-0.33,0.0,1.152436879,1.0,0.0,1.0,0
-0.44,24.77,1.71,99.0,0.03,1.37,56.1663,0.0,0.0,2.65,0.0,-0.51,0.0,0.68,0.0,0.296058572,0.0,0.0,0.0,0
0.2,55.0,-1.0,0.0,-0.41,-0.19,6.4831,0.0,0.0,2.26,0.0,0.21,3.0,0.18,0.0,1.232647601,0.0,2.0,0.0,0
0.03,42.5,-2.25,99.0,-0.02,-0.37,27.6665,0.0,0.0,7.55,0.0,-0.32,1.0,-0.52,0.0,0.3314237,1.0,0.0,0.0,1
1.49,37.58,2.17,0.0,-0.45,1.44,45.5998,0.0,0.0,5.96,0.0,-0.24,5.0,0.36,2.0,1.982475105,1.0,5.0,0.0,0
-0.28,36.25,-2.92,99.0,-0.02,-0.19,11.7165,0.0,0.0,2.47,0.0,0.05,0.0,0.1,0.0,1.645277771,0.0,0.0,0.0,0
-0.59,42.5,2.14,0.1,0.05,-0.61,12.9498,0.0,0.0,3.7,0.0,-0.47,0.0,-0.38,0.0,1.326569996,0.0,0.0,0.0,0
1.36,25.0,0.63,0.0,0.04,1.31,9.2664,0.0,0.0,3.29,0.0,0.13,3.0,0.12,2.0,1.384418344,0.0,0.0,0.0,0
-0.4,10.0,0.44,0.444444444,-0.03,-0.44,7.2832,0.0,0.0,3.28,2.0,-0.05,5.0,-0.05,2.0,1.602000151,0.0,0.0,0.0,0
-0.42,100.6,-7.23,99.0,0.32,-0.27,67.833,0.0,0.0,3.27,0.0,-0.46,0.0,0.29,0.0,0.951667616,0.0,0.0,0.0,0
-0.1,38.89,0.18,0.0,0.01,-0.23,10.5998,0.0,0.0,8.84,0.0,0.09,5.0,-0.1,0.0,0.751723066,0.0,4.0,0.0,0
-0.1,19.52,-0.86,1.0,-0.23,-0.45,13.6498,0.0,0.0,5.74,0.0,0.36,5.0,-0.01,0.0,0.776107088,0.0,0.0,1.0,0
0.34,37.0,1.62,0.0,0.08,0.34,13.333,0.0,0.0,3.57,0.0,0.14,0.0,0.06,0.0,2.078260904,1.0,0.0,0.0,0
-0.35,67.5,-5.72,0.0,0.15,-0.32,15.7164,0.0,0.0,3.88,0.0,-0.78,0.0,-0.62,0.0,0.744873034,0.0,0.0,1.0,1
-0.74,10.97,-0.19,0.571428571,-0.26,-0.74,9.8333,0.0,0.0,4.74,3.0,0.26,7.0,0.19,2.5,0.771498909,0.0,3.0,0.0,1
-0.64,75.5,-2.71,1.0,-0.62,0.14,20.1498,0.0,0.0,1.97,0.0,-0.01,1.0,0.11,0.0,1.590166618,0.0,0.0,4.0,0
-0.45,76.4,-5.33,99.0,0.07,0.27,55.9497,0.0,0.0,2.35,0.0,-0.82,2.0,0.48,0.0,1.500072907,0.0,0.0,1.0,0
0.25,23.5,-0.89,0.333333333,-0.54,0.13,18.2332,0.0,0.0,8.24,0.0,-1.01,6.0,-0.46,0.0,0.204921425,2.0,0.0,0.0,0
-0.41,46.25,-3.32,0.0,0.28,-0.16,8.3497,0.0,0.0,1.05,0.0,-0.19,3.0,-0.05,0.0,0.860136937,0.0,0.0,5.0,0
-0.49,15.45,-0.54,0.333333333,0.2,-0.39,5.8332,0.0,0.0,2.18,0.0,-0.29,8.0,-0.15,2.0,0.972199351,0.0,0.0,1.0,0
0.61,63.75,0.8,0.0,-0.14,0.5,26.1498,0.0,0.0,8.16,0.0,-0.03,1.0,-0.15,0.0,0.79851702,1.0,2.0,1.0,0
-0.54,16.0,-1.19,0.090909091,0.02,-0.56,3.7998,0.0,0.0,2.23,0.0,-0.33,8.0,-0.28,3.0,0.238930098,0.0,0.0,0.0,0
0.48,116.67,3.74,0.333333333,-0.02,0.32,44.1331,0.0,0.0,15.91,0.0,0.96,1.0,0.26,0.0,1.725589807,1.0,0.0,0.0,0
0.52,24.44,0.1,0.0,0.14,0.56,13.0332,0.0,0.0,1.75,0.0,0.03,1.0,0.01,0.0,0.615563537,1.0,0.0,0.0,0
0.9,65.0,-5.14,0.125,-0.14,0.96,8.9831,0.0,0.0,4.78,0.0,0.12,0.0,0.13,2.0,0.865389507,0.0,0.0,0.0,0
-0.48,45.0,-1.02,0.0,0.09,-0.58,2.6165,0.0,0.0,0.82,0.0,-0.17,1.0,-0.1,0.0,1.139486389,1.0,0.0,0.0,0
-0.49,116.67,-6.52,1.0,-0.28,-0.48,26.3663,0.0,0.0,3.82,0.0,-0.03,0.0,-0.01,0.0,0.955362687,1.0,0.0,0.0,0
0.43,102.0,-2.85,99.0,0.64,0.47,67.7497,0.0,0.0,10.75,0.0,0.86,1.0,0.68,0.0,1.755517358,1.0,0.0,5.0,0
0.8,14.57,-0.8,99.0,-0.23,0.88,24.533,0.0,0.0,4.66,0.0,0.39,8.0,0.29,0.0,1.399049877,0.0,0.0,0.0,0
0.44,21.82,0.9,0.0,0.31,0.45,31.0665,0.0,0.0,7.0,0.0,0.76,2.0,0.56,2.0,1.835107566,0.0,0.0,0.0,0
-0.03,17.73,0.0,0.0,-0.06,-0.28,23.083,0.0,0.0,12.79,0.0,0.24,11.0,-0.18,0.0,0.625100112,0.0,0.0,1.0,0
-0.32,18.5,-0.16,0.181818182,-0.1,-0.15,1.0833,0.0,0.0,3.75,2.0,-0.43,9.0,-0.24,2.0,1.110475001,0.0,0.0,0.0,0
-0.64,60.0,-1.95,99.0,0.23,-0.27,42.7164,0.0,0.0,2.37,0.0,-0.36,0.0,-0.38,0.0,0.746063669,0.0,1.0,2.0,0
-0.04,60.0,0.89,99.0,-0.08,-0.02,41.233,0.0,0.0,7.15,0.0,-0.2,0.0,-0.16,0.0,0.974267702,1.0,0.0,3.0,0
-0.79,83.33,0.46,1.0,0.73,-0.83,8.4166,0.0,0.0,4.41,2.0,-1.14,0.0,-0.98,2.0,0.535338972,0.0,4.0,0.0,1
-0.36,35.0,-0.06,0.333333333,-0.63,-0.24,6.3164,0.0,0.0,1.39,0.0,-0.56,2.0,-0.11,0.0,1.767623425,1.0,0.0,0.0,0
0.18,160.0,-7.34,99.0,0.28,0.18,21.6998,0.0,0.0,5.18,0.0,-0.08,0.0,-0.07,0.0,0.951002124,0.0,0.0,2.0,0
0.15,62.5,-7.15,0.0,-0.23,0.54,24.0663,0.0,0.0,3.41,0.0,0.08,2.0,0.12,0.0,0.920165655,0.0,0.0,0.0,0
-0.49,95.0,-4.71,0.25,0.33,-0.44,11.2165,0.0,0.0,1.65,0.0,-0.18,0.0,-0.15,0.0,0.944380001,0.0,0.0,0.0,0
0.21,45.0,1.91,0.076923077,0.16,0.62,17.7164,0.0,0.0,1.29,0.0,0.39,0.0,0.31,3.0,0.119643634,1.0,0.0,0.0,0
-0.52,15.71,0.37,0.0,-0.07,-0.59,4.3164,0.0,0.0,2.98,0.0,-0.86,9.0,-0.37,0.0,0.832625628,0.0,0.0,0.0,0
-0.4,11.43,-0.19,0.0,-0.34,-0.49,6.8498,0.0,0.0,1.89,0.0,-0.24,6.0,-0.23,0.0,1.114956281,0.0,0.0,0.0,1
0.26,24.83,-0.13,99.0,0.02,0.68,29.4498,0.0,0.0,5.05,0.0,0.21,0.0,0.3,0.0,1.053794867,0.0,0.0,0.0,0
-0.8,55.0,-1.08,0.0,-0.18,-0.82,3.1498,0.0,0.0,0.54,0.0,-0.08,0.0,-0.05,2.0,0.771971817,0.0,0.0,0.0,1
-0.11,45.5,0.66,1.0,0.23,-0.52,41.1997,0.0,0.0,10.28,0.0,-0.14,5.0,-1.32,0.0,0.847624185,1.0,0.0,0.0,0
0.3,29.6,0.76,0.0625,-0.25,0.09,28.1497,0.0,0.0,8.71,0.0,0.36,10.0,0.27,4.0,1.519340475,0.0,1.0,1.0,1
-0.35,15.71,-0.43,0.25,0.08,-0.38,1.9165,0.0,0.0,1.12,0.0,0.0,8.0,-0.02,0.0,1.081990622,0.0,0.0,0.0,0
-0.58,36.25,-0.23,1.0,0.26,-0.69,8.8332,0.0,0.0,12.61,2.0,-0.56,7.0,-0.42,2.0,1.581282247,0.0,0.0,1.0,0
0.34,54.83,0.36,99.0,-0.55,0.49,58.2497,0.0,0.0,4.29,0.0,-0.04,0.0,-0.07,0.0,0.778598791,1.0,0.0,1.0,0
0.37,32.22,-4.88,99.0,-0.3,0.29,30.7331,0.0,0.0,10.65,0.0,0.37,1.0,0.3,0.0,0.664129162,1.0,0.0,0.0,0
-0.48,47.5,-0.1,0.333333333,0.01,-0.55,11.6498,0.0,0.0,6.2,0.0,0.17,3.0,0.11,0.0,1.454944664,0.0,0.0,0.0,0
-0.43,46.67,-6.31,0.166666667,0.07,-0.35,7.0831,0.0,0.0,1.75,0.0,-0.19,2.0,-0.1,0.0,1.321218867,0.0,0.0,0.0,1
0.22,37.5,5.1,0.142857143,0.18,0.02,33.2832,0.0,0.0,13.59,2.0,0.65,2.0,0.37,2.0,0.809398137,2.0,0.0,2.0,0
0.01,60.0,-3.19,0.0,0.89,-0.19,3.3998,0.0,0.0,0.77,0.0,0.2,3.0,0.17,2.0,0.931462779,0.0,0.0,0.0,0
-0.26,49.43,-7.22,0.0,0.75,0.92,36.9498,0.0,0.0,2.6,0.0,0.25,0.0,0.59,0.0,1.238568823,0.0,0.0,0.0,0
-0.85,45.0,-0.25,0.428571429,-0.04,-0.82,0.3666,0.0,0.0,0.14,2.0,-0.64,8.0,-0.53,2.0,0.394160914,0.0,0.0,5.0,0
0.68,17.27,-0.28,0.083333333,0.25,0.05,7.6998,0.0,0.0,11.5,0.0,-0.46,11.0,-0.32,2.0,0.0,0.0,0.0,0.0,0
0.21,50.0,0.68,0.2,0.06,-0.08,14.1831,0.0,0.0,2.73,0.0,-0.15,0.0,-0.1,2.0,1.598334097,1.0,0.0,1.0,0
0.41,42.0,4.63,0.066666667,-0.07,0.38,18.1498,0.0,0.0,11.87,0.0,-0.5,6.0,-0.19,2.0,0.016470407,1.0,0.0,1.0,0
0.01,17.27,-1.85,0.333333333,0.12,-0.01,17.5498,0.0,0.0,8.86,0.0,0.25,4.0,0.2,0.0,0.557917284,0.0,0.0,0.0,0
0.41,29.47,0.35,99.0,-0.43,-0.06,31.9331,0.0,0.0,8.68,0.0,0.35,2.0,0.04,0.0,0.706874631,1.0,1.0,1.0,0
-0.47,120.0,-1.29,0.0,-0.24,-0.45,5.4332,0.0,0.0,1.71,0.0,-0.02,0.0,-0.01,2.0,0.376794257,0.0,0.0,1.0,1
-0.56,26.0,-0.18,0.375,0.52,-0.64,0.6333,0.0,0.0,4.02,2.0,-0.31,9.0,-0.21,2.0,0.503782194,0.0,1.0,1.0,1
0.66,62.5,-0.81,0.0,-0.07,0.68,23.7498,0.0,0.0,4.2,0.0,0.31,0.0,0.24,0.0,0.798328281,1.0,0.0,0.0,0
0.95,20.91,3.9,99.0,0.06,0.24,22.0663,0.0,0.0,2.66,0.0,0.47,2.0,0.21,0.0,0.807557708,1.0,4.0,0.0,0
-0.52,38.57,1.84,0.25,0.4,-0.61,10.4332,0.0,0.0,4.87,0.0,0.04,2.0,-0.01,0.0,1.378929137,0.0,0.0,0.0,1
0.34,68.75,2.66,0.0,-0.38,0.29,26.0163,0.0,0.0,3.26,0.0,0.37,2.0,0.22,2.0,0.49010002,1.0,0.0,2.0,0
-0.58,86.67,-3.07,0.75,-0.42,-0.56,10.0332,0.0,0.0,5.29,2.0,-0.7,0.0,-0.53,2.0,0.73507686,0.0,0.0,0.0,1
0.01,38.0,-4.92,0.0,0.03,0.11,16.8164,0.0,0.0,3.69,0.0,0.07,2.0,0.07,0.0,0.99056174,0.0,0.0,0.0,0
0.58,14.12,1.73,99.0,0.24,0.6,31.9332,0.0,0.0,4.12,0.0,0.7,2.0,0.52,0.0,2.043308842,0.0,0.0,1.0,0
-0.56,115.33,-6.85,0.0,0.47,-0.25,41.1498,0.0,0.0,6.33,0.0,-0.53,2.0,-0.2,2.0,0.828645189,0.0,0.0,0.0,1
-0.21,55.0,-4.17,0.0,0.14,-0.17,17.8497,0.0,0.0,8.13,0.0,-0.29,0.0,-0.22,0.0,0.836190784,0.0,0.0,0.0,0
0.23,22.22,-4.94,0.0,0.1,0.28,19.6997,0.0,0.0,4.18,0.0,0.39,5.0,0.33,0.0,1.770881829,1.0,1.0,5.0,0
-0.38,88.0,5.66,0.333333333,-0.32,-0.56,2.7665,0.0,0.0,7.7,0.0,-0.53,1.0,-0.78,0.0,0.584030337,1.0,1.0,1.0,0
-0.68,29.0,-1.25,1.0,0.05,-0.74,6.3498,0.0,0.0,1.24,0.0,0.02,0.0,-0.08,0.0,0.40824966,0.0,1.0,0.0,0
0.21,22.5,-0.89,99.0,-0.06,0.34,39.4663,0.0,0.0,10.94,0.0,0.49,2.0,0.57,0.0,0.862014704,0.0,0.0,0.0,0
-0.88,23.33,-0.28,0.666666667,-0.06,-0.83,0.1999,0.0,0.0,0.08,0.0,-0.24,7.0,-0.19,0.0,0.404637938,0.0,0.0,2.0,1
-0.22,40.0,4.45,0.2,-0.09,-0.32,4.1999,0.0,0.0,2.34,2.0,-0.15,4.0,-0.18,2.0,2.036536069,1.0,0.0,0.0,0
-0.58,66.67,0.37,1.0,0.12,-0.36,6.5664,0.0,0.0,1.45,0.0,-0.17,4.0,-0.14,0.0,1.617859967,0.0,0.0,5.0,1
-0.48,42.5,0.13,0.0,0.11,-0.51,4.4164,0.0,0.0,2.32,0.0,-0.14,1.0,-0.13,0.0,1.182161525,0.0,0.0,0.0,0
-0.2,60.0,-1.34,0.111111111,-0.12,-0.29,4.6166,0.0,0.0,1.31,0.0,-0.1,0.0,-0.08,2.0,0.707137804,0.0,0.0,0.0,0
0.27,13.33,0.27,99.0,-0.04,-0.04,12.3665,0.0,0.0,1.55,0.0,-0.08,6.0,-0.06,0.0,0.827122093,0.0,0.0,0.0,0
-0.13,36.5,-2.57,0.1,0.18,0.06,23.6331,0.0,0.0,0.7,0.0,0.06,0.0,0.01,0.0,0.330329973,0.0,0.0,1.0,1
-0.37,43.75,2.3,1.0,-0.02,-0.44,6.3165,0.0,0.0,2.65,0.0,-0.13,1.0,-0.14,0.0,0.51147777,0.0,0.0,1.0,0
0.15,67.5,-3.24,0.0,0.46,0.35,27.5664,0.0,0.0,5.35,0.0,0.23,3.0,0.13,2.0,1.278854396,1.0,0.0,0.0,0
0.5,22.0,-2.18,99.0,0.03,-0.37,10.2998,0.0,0.0,2.59,0.0,0.28,2.0,0.07,0.0,1.065780793,0.0,0.0,0.0,0
0.29,65.0,-2.24,99.0,0.66,-0.14,29.8996,0.0,0.0,6.53,0.0,0.19,4.0,0.23,0.0,0.839312007,1.0,0.0,0.0,0
-0.41,53.0,-3.0,0.0,-0.11,-0.2,11.3497,0.0,0.0,3.59,0.0,0.19,1.0,0.19,2.0,1.650579836,0.0,0.0,0.0,0
-0.3,31.43,0.05,1.0,-0.26,-0.43,28.3664,0.0,0.0,7.31,0.0,-0.73,3.0,-0.75,0.0,0.614334061,1.0,0.0,0.0,1
-0.46,23.64,0.85,0.0,-0.05,-0.44,3.6498,0.0,0.0,0.74,0.0,-0.49,2.0,-0.41,0.0,0.302134754,0.0,0.0,0.0,1
-0.49,32.0,0.0,99.0,-0.2,-0.38,14.7165,0.0,0.0,1.04,0.0,-0.38,0.0,-0.58,0.0,0.662628036,0.0,1.0,0.0,1
-0.22,29.33,2.03,0.5,-0.21,0.34,32.4331,0.0,0.0,2.72,0.0,-0.13,1.0,-0.23,0.0,0.038501431,0.0,0.0,0.0,1
-0.18,32.57,-0.8,99.0,0.03,-0.5,34.7664,0.0,0.0,6.54,0.0,0.08,3.0,-0.53,0.0,0.075060664,0.0,0.0,0.0,1
-0.27,56.83,2.98,0.0,-0.02,-0.22,30.133,0.0,0.0,5.07,0.0,0.19,3.0,0.16,0.0,0.940101806,2.0,0.0,3.0,0
-0.1,50.0,-0.12,99.0,-0.59,-0.13,33.9331,0.0,0.0,6.12,0.0,-0.48,1.0,-0.21,0.0,1.260259673,1.0,0.0,1.0,0
-0.2,0.0,-0.56,0.5,-0.04,0.05,23.5497,0.0,0.0,0.36,0.0,0.0,0.0,-0.08,0.0,0.048553306,0.0,0.0,0.0,0
-0.94,52.0,-0.29,0.4,-0.26,-0.93,1.333,0.0,0.0,0.73,2.0,-1.02,3.0,-0.81,2.0,0.44152423,0.0,0.0,0.0,1
-0.44,115.5,-4.65,99.0,-0.17,-0.17,28.9331,0.0,0.0,1.95,0.0,-0.12,0.0,-0.15,0.0,1.024259592,0.0,0.0,0.0,0
-0.25,48.33,0.43,0.0,0.7,-0.37,18.6331,0.0,0.0,11.6,0.0,-0.35,3.0,-0.47,0.0,0.745360169,1.0,0.0,0.0,0
-0.16,76.67,-6.53,0.0,-0.11,-0.11,23.7831,0.0,0.0,5.83,0.0,0.21,0.0,0.23,0.0,1.360342096,0.0,0.0,0.0,0
-0.25,108.0,0.0,0.0,0.69,0.47,71.7998,0.0,0.0,3.82,0.0,-0.68,15.0,0.92,0.0,0.987872386,0.0,0.0,0.0,0
0.48,24.0,-0.72,0.071428571,-0.08,0.09,12.9497,0.0,0.0,7.09,0.0,0.27,10.0,0.04,3.0,0.452596674,1.0,0.0,5.0,0
-0.45,14.08,0.99,0.333333333,0.05,-0.64,3.0832,0.0,0.0,2.88,0.0,-0.02,4.0,-0.19,0.0,0.914050141,0.0,0.0,0.0,1
-0.21,22.0,0.99,0.4,-0.26,-0.32,14.1832,0.0,0.0,10.95,0.0,-0.54,11.0,-0.29,2.0,2.069934932,0.0,0.0,0.0,0
0.31,25.71,2.8,0.0,0.59,0.43,21.4998,0.0,0.0,6.7,0.0,-0.13,1.0,0.15,0.0,1.251163523,1.0,2.0,0.0,0
0.23,26.67,3.34,0.125,-0.15,-0.36,5.883,0.0,0.0,8.35,0.0,0.21,6.0,-0.14,2.0,1.049041309,1.0,0.0,2.0,0
0.32,18.7,-0.24,99.0,0.87,0.34,67.183,0.0,0.0,18.49,0.0,0.18,1.0,0.59,0.0,0.800205617,2.0,2.0,1.0,0
0.57,38.33,1.28,0.0,0.63,0.3,25.9665,0.0,0.0,10.75,0.0,0.49,2.0,0.23,0.0,1.977093083,2.0,1.0,0.0,0
0.31,150.0,5.28,1.0,-0.13,0.29,42.3664,0.0,0.0,7.38,0.0,0.75,0.0,0.61,0.0,0.789943516,1.0,0.0,0.0,0
-0.82,62.67,-2.34,0.2,0.27,-0.82,3.7333,0.0,0.0,1.71,2.0,0.1,0.0,0.1,4.5,0.054515673,0.0,1.0,1.0,1
0.52,11.9,0.12,0.285714286,0.23,0.45,28.8831,0.0,0.0,6.92,2.0,0.06,12.0,0.05,2.0,0.108152747,0.0,2.0,0.0,0
-0.32,55.0,-1.94,0.272727273,0.02,-0.32,8.6333,0.0,0.0,4.89,3.0,0.2,0.0,0.16,2.5,1.222949557,0.0,0.0,0.0,0
0.85,52.0,-6.45,0.0,0.29,0.38,53.2664,0.0,0.0,8.22,0.0,0.35,0.0,0.59,0.0,0.446034486,0.0,0.0,0.0,0
0.26,73.63,1.19,0.111111111,0.32,-0.31,43.5665,0.0,0.0,10.39,0.0,0.41,3.0,0.31,2.0,0.910224562,2.0,0.0,0.0,0
-0.19,75.0,3.39,99.0,0.12,-0.22,15.0164,0.0,0.0,3.8,0.0,0.04,0.0,0.01,0.0,0.965599317,1.0,0.0,1.0,0
0.05,35.0,1.23,0.2,0.16,0.18,8.5499,0.0,0.0,2.66,0.0,0.21,4.0,0.15,2.0,0.457200693,0.0,0.0,0.0,0
0.34,62.5,-7.59,0.0,0.07,0.45,24.5665,0.0,0.0,7.9,0.0,0.33,0.0,0.37,0.0,1.059203016,0.0,0.0,0.0,0
-0.15,55.0,-2.31,0.166666667,0.08,-0.34,7.9164,0.0,0.0,2.61,0.0,-0.04,0.0,-0.03,0.0,0.832886038,0.0,0.0,0.0,0
-0.22,44.0,-0.68,0.0,0.27,0.1,49.1831,0.0,0.0,5.26,0.0,-0.43,1.0,0.51,0.0,0.944367606,0.0,0.0,2.0,0
0.25,43.75,2.74,0.25,0.43,0.36,18.8998,0.0,0.0,6.86,0.0,0.18,0.0,0.13,0.0,1.09811619,1.0,1.0,1.0,0
-0.23,62.67,-2.93,99.0,0.06,-0.08,45.5497,0.0,0.0,1.04,0.0,0.31,0.0,0.42,0.0,1.263804483,0.0,0.0,0.0,0
-0.12,95.0,-6.39,0.0,0.04,-0.09,26.9665,0.0,0.0,7.79,0.0,0.27,0.0,0.27,0.0,1.248682623,0.0,0.0,0.0,0
-0.25,62.86,-5.07,0.0,-0.3,-0.2,19.4831,0.0,0.0,5.94,0.0,-1.15,1.0,-0.96,0.0,0.793974941,0.0,0.0,0.0,0
-0.25,68.0,-3.69,0.0,0.12,0.21,28.833,0.0,0.0,2.53,0.0,-0.04,0.0,-0.07,0.0,0.676395093,0.0,3.0,0.0,0
0.1,150.0,-5.08,1.0,-0.09,0.1,13.4998,0.0,0.0,3.27,0.0,-0.2,1.0,-0.17,0.0,0.878049885,0.0,0.0,0.0,0
-0.53,25.26,-0.36,1.0,-0.25,-0.49,22.2498,0.0,0.0,7.76,0.0,-0.33,3.0,-0.29,0.0,1.067224482,0.0,0.0,1.0,1
-0.53,35.0,2.81,0.142857143,-0.11,-0.45,18.4998,0.0,0.0,2.99,0.0,-0.02,2.0,0.2,0.0,0.935742229,1.0,0.0,2.0,0
-0.59,95.0,-4.19,0.333333333,-0.08,-0.75,16.9331,0.0,0.0,4.58,0.0,-0.41,0.0,-0.39,0.0,0.695870416,1.0,0.0,0.0,1
0.32,45.0,-5.67,99.0,-0.26,0.32,17.3497,0.0,0.0,4.31,0.0,-0.12,1.0,0.02,0.0,0.964392445,0.0,0.0,0.0,0
0.46,21.11,0.74,0.222222222,0.36,0.88,6.1166,0.0,0.0,4.58,0.0,0.2,4.0,0.17,0.0,1.309211773,0.0,0.0,0.0,0
1.15,54.0,0.0,0.6,-0.23,-0.1,31.2999,0.0,0.0,2.64,2.0,0.07,15.0,-0.19,2.0,1.329335355,1.0,0.0,4.0,0
-0.43,58.0,-0.17,1.0,0.05,-0.63,7.8832,0.0,0.0,2.86,0.0,0.03,0.0,-0.07,0.0,0.51009585,1.0,0.0,0.0,1
-0.03,33.0,-2.84,0.0,-0.84,0.19,8.3998,0.0,0.0,1.93,0.0,-0.07,1.0,-0.03,0.0,0.548742238,0.0,0.0,0.0,0
-0.39,60.0,-0.31,0.0,0.37,-0.34,29.2997,0.0,0.0,9.83,0.0,-0.06,2.0,-0.02,0.0,0.824085682,1.0,0.0,0.0,0
-0.39,10.0,-0.33,0.0,0.69,-0.54,15.7165,0.0,0.0,5.19,0.0,-0.48,6.0,-0.57,0.0,0.747059872,0.0,0.0,0.0,1
-0.47,55.33,-2.72,99.0,0.26,-0.26,7.3332,0.0,0.0,0.84,0.0,0.0,0.0,-0.07,0.0,1.057590705,0.0,0.0,1.0,0
0.0,14.55,0.47,0.5,-0.82,0.02,24.2498,0.0,0.0,5.8,2.0,-0.06,6.0,-0.04,2.0,1.100507029,0.0,0.0,0.0,0
0.31,61.67,-1.33,0.153846154,0.16,0.45,4.2499,0.0,0.0,2.29,0.0,-0.1,0.0,-0.08,0.0,1.522794356,0.0,0.0,0.0,0
-0.82,40.67,-1.15,1.0,0.6,-0.77,12.8332,0.0,0.0,3.84,0.0,-0.51,4.0,-0.75,0.0,0.633329658,0.0,1.0,0.0,1
0.25,15.63,-0.05,0.0,0.77,0.26,40.0831,0.0,0.0,14.34,0.0,0.1,2.0,0.0,0.0,0.952715045,1.0,0.0,0.0,0
-0.18,20.0,-1.44,0.142857143,0.0,-0.12,10.7499,0.0,0.0,3.25,0.0,0.22,4.0,0.17,0.0,0.992457327,0.0,0.0,0.0,1
0.7,0.0,-4.92,0.076923077,0.32,0.67,19.6833,0.0,0.0,6.52,0.0,0.43,0.0,0.36,2.5,0.797070543,0.0,0.0,0.0,0
-0.03,29.45,-0.86,99.0,-0.17,0.27,17.3497,0.0,0.0,3.52,0.0,-0.1,1.0,0.41,0.0,2.034062715,0.0,0.0,0.0,0
-0.17,58.57,-4.29,99.0,-0.05,-0.22,30.2998,0.0,0.0,6.32,0.0,-0.37,1.0,-0.35,0.0,0.755736376,1.0,0.0,0.0,0
1.2,42.29,0.06,99.0,0.18,-0.07,10.8831,0.0,0.0,8.77,0.0,0.57,4.0,-0.38,0.0,1.355522296,0.0,3.0,2.0,0
-0.04,71.22,2.2,99.0,-0.36,-0.46,65.1497,0.0,0.0,13.09,0.0,0.39,1.0,-0.76,0.0,1.015096307,1.0,0.0,3.0,0
-0.55,49.14,-4.14,99.0,-0.26,-0.34,41.2331,0.0,0.0,2.54,0.0,-0.46,3.0,-0.84,0.0,1.056975624,0.0,2.0,0.0,0
-0.63,80.0,-2.44,99.0,0.18,-0.62,9.5331,0.0,0.0,0.95,0.0,-0.53,1.0,-0.41,0.0,1.036441703,0.0,0.0,0.0,1
0.42,83.33,0.28,0.0,-0.12,0.33,13.2831,0.0,0.0,5.29,0.0,0.56,0.0,0.41,0.0,0.658787945,2.0,3.0,5.0,0
-0.17,58.33,-0.07,99.0,0.32,-0.37,30.0997,0.0,0.0,15.94,0.0,-0.03,4.0,0.08,0.0,0.563141482,1.0,0.0,0.0,0
-0.02,66.67,-5.3,0.0,-0.04,0.01,21.5664,0.0,0.0,3.42,0.0,0.17,4.0,0.16,3.0,1.263788683,0.0,0.0,0.0,0
0.11,115.5,-3.27,99.0,0.0,0.71,15.5998,0.0,0.0,2.64,0.0,0.04,0.0,0.06,0.0,1.138106946,0.0,0.0,0.0,0
0.61,38.75,-3.57,0.0,-0.59,0.63,24.5165,0.0,0.0,2.73,0.0,0.39,0.0,0.31,0.0,0.662422568,2.0,0.0,0.0,0
-0.41,32.5,0.51,1.0,0.18,-0.47,15.4997,0.0,0.0,11.69,0.0,-0.25,9.0,-0.07,0.0,0.689647098,0.0,1.0,0.0,1
-0.51,67.43,-5.87,0.5,-0.39,-0.21,48.6998,0.0,0.0,5.27,0.0,-0.95,1.0,-0.39,0.0,1.049016494,0.0,0.0,0.0,1
0.09,23.5,1.26,0.666666667,-0.09,0.06,18.1165,0.0,0.0,6.52,0.0,-0.42,1.0,-0.36,0.0,0.823565932,0.0,0.0,4.0,0
0.18,29.25,-2.98,0.25,0.07,-0.03,15.6164,0.0,0.0,5.77,0.0,0.17,2.0,-0.18,0.0,0.675545391,0.0,0.0,4.0,0
-0.38,57.71,1.73,0.0,0.54,-0.33,60.5665,0.0,0.0,8.84,0.0,-0.37,4.0,-0.3,0.0,1.952480953,1.0,0.0,1.0,0
-0.01,17.14,-0.6,0.0,-0.1,-0.07,13.9331,0.0,0.0,5.74,0.0,-0.13,4.0,-0.12,0.0,1.078795196,0.0,2.0,1.0,0
0.1,55.8,-0.11,0.0,0.63,0.12,53.3664,0.0,0.0,9.54,0.0,0.42,2.0,0.37,0.0,0.820816999,2.0,2.0,0.0,0
-0.2,42.0,1.48,99.0,0.46,-0.42,27.2331,0.0,0.0,13.65,0.0,-0.28,4.0,-0.52,0.0,0.543412689,1.0,0.0,0.0,0
-0.54,55.56,-0.19,0.5,-0.05,-0.56,18.4165,0.0,0.0,6.07,0.0,0.08,2.0,0.11,0.0,0.45670804,1.0,5.0,0.0,0
